dim_height,dim_width,dim_depth,dim_weight,display_size,num_usb,num_hdmi,display_type,energyclass,display_resolution,dim_color,smart,usb,wifi,display_curved,is_company_tcl,is_company_lg,is_company_hisense,is_company_dyras,is_company_samsung,is_company_sony,is_company_tesla,is_company_philips,is_company_panasonic,is_company_loewe,is_company_gaba,is_company_nokia,is_company_vortex,is_company_smart,is_company_strong,price,serial_id
68.94,112.12,21.39,13.6,50.0,2.0,4.0,4.0,6.0,1.0,6.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199999.0031,234484
100.99,165.48,1.5,44.0,75.0,3.0,4.0,4.0,6.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349999.0018,234922
99.85,168.23,31.58,35.9,75.0,2.0,4.0,4.0,6.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629998.994,269096
,,,,32.0,,,4.0,,,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54599.0018,254212
92.11,144.79,28.53,31.0,65.0,2.0,4.0,4.0,6.0,0.0,6.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637499.0044,234453
117.6,114.3,47.5,21.6,50.0,2.0,4.0,,6.0,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224999.0039,260923
89.2,143.31,30.05,30.1,65.0,3.0,4.0,4.0,,0.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769899.9969,245417
89.3,143.3,29.8,30.5,65.0,3.0,4.0,4.0,6.0,0.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899999.0001,269093
,,,5.4,75.0,3.0,4.0,4.0,6.0,0.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599999.0032,235734
116.7,192.7,36.1,45.6,86.0,2.0,4.0,5.0,6.0,3.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599999.0032,270727
60.0,96.55,19.51,8.7,43.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189990.0061,283450
68.46,111.83,22.63,11.8,50.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227813.997,283451
55.51,89.36,21.18,5.86,40.0,2.0,2.0,4.0,0.0,3.0,6.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97899.0041,237394
,,,,85.0,2.0,3.0,4.0,6.0,3.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429900.0038,275856
90.9,145.4,34.0,22.9,65.0,2.0,3.0,5.0,6.0,1.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266998.9961,270716
117.6,114.3,47.5,21.6,50.0,2.0,4.0,,6.0,1.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187199.0033,260922
112.2,190.4,34.7,45.4,85.0,2.0,4.0,4.0,6.0,3.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989998.9979,269106
102.8,98.6,41.7,17.4,43.0,2.0,4.0,4.0,,1.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171598.9964,244699
102.2,166.8,31.8,,75.0,3.0,4.0,,6.0,0.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699998.9937,269100
123.74,125.49,48.28,27.2,55.0,2.0,4.0,4.0,6.0,1.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249599.0055,269077
104.4,171.7,32.3,43.4,77.0,3.0,4.0,4.0,6.0,0.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3399999.0039,251510
102.4,167.9,32.1,53.7,75.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499999.0,258123
74.27,122.77,25.62,13.3,55.0,2.0,3.0,4.0,6.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155999.0022,260906
75.6,122.2,21.5,14.4,55.0,3.0,,4.0,6.0,1.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429999.0003,270741
59.02,95.84,22.66,7.8,43.0,2.0,3.0,4.0,6.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129049.0053,260897
61.7,97.0,20.9,9.1,43.0,2.0,4.0,5.0,6.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199999.0031,273503
102.0,167.0,33.0,33.2,75.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344999.0052,248869
74.1,122.6,29.1,21.5,55.0,2.0,4.0,4.0,6.0,3.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318899.9972,275841
91.0,146.3,25.5,21.5,65.0,1.0,3.0,4.0,6.0,3.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195798.9988,270713
,,,,32.0,2.0,3.0,,,3.0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61599.0005,281579
102.4,172.2,38.9,37.0,77.0,2.0,4.0,4.0,4.0,1.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849999.0051,273523
82.1,144.1,24.3,22.8,65.0,3.0,4.0,4.0,5.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699998.9937,270746
,,,,65.0,,,4.0,5.0,1.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599999.0032,270744
99.73,167.67,32.0,32.0,75.0,2.0,3.0,4.0,4.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389999.0041,269097
46.4,71.7,22.5,3.5,32.0,2.0,2.0,4.0,3.0,3.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57848.9953,276732
90.0,144.6,29.8,,65.0,3.0,4.0,4.0,6.0,1.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521039.0011,269095
,,,9.2,43.0,2.0,3.0,1.0,6.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139998.9961,259430
60.6,95.5,20.8,6.1,43.0,2.0,3.0,,,3.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87998.9985,281580
74.59,123.21,22.4,15.8,55.0,2.0,3.0,4.0,5.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234998.9966,269079
,,,,43.0,,,4.0,,1.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169998.9996,285422
,,,,50.0,,,4.0,5.0,1.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219999.0012,285431
64.0,96.8,26.0,,43.0,,,4.0,5.0,1.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219999.0012,285426
87.22,145.1,27.4,21.3,65.0,2.0,3.0,4.0,5.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258099.0012,269087
,,,,65.0,2.0,4.0,4.0,6.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265198.9997,260915
62.4,96.63,18.76,9.0,43.0,2.0,3.0,4.0,6.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171598.9964,248890
,,,,50.0,1.0,2.0,5.0,6.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133498.9964,251596
90.5,144.6,29.0,37.5,65.0,1.0,,4.0,6.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301264.0025,252421
,,,,32.0,,,,,3.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57848.9953,265098
89.6,145.2,29.1,16.7,65.0,2.0,3.0,,6.0,3.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134999.0061,261996
104.74,167.22,24.11,30.8,75.0,1.0,2.0,4.0,6.0,1.0,6.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258099.0012,242426
90.0,144.0,28.0,20.9,65.0,1.0,3.0,4.0,6.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199999.0031,248877
73.8,122.8,25.1,23.0,55.0,3.0,4.0,4.0,6.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340869.0033,251524
,,,,55.0,,,4.0,,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418298.9983,270944
78.4,123.6,27.3,11.4,55.0,1.0,3.0,,6.0,3.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137949.0002,271393
59.8,96.5,2.5,,43.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140398.9953,269068
76.84,122.54,23.21,20.6,55.0,2.0,4.0,4.0,6.0,1.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845906.0044,283486
100.34,167.67,33.19,32.0,75.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559899.9978,283454
83.8,145.4,26.9,,65.0,,,4.0,5.0,3.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329998.9971,285450
104.5,167.8,37.8,34.6,75.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349998.9952,270719
71.8,112.2,27.3,9.7,50.0,1.0,3.0,,6.0,3.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133498.9964,271392
,,,,55.0,,,4.0,6.0,1.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229998.9939,285439
,,,,75.0,3.0,4.0,4.0,6.0,0.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799899.9943,283494
57.7,93.2,17.0,10.1,42.0,3.0,4.0,4.0,6.0,1.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579999.0051,285465
,,,,55.0,,,4.0,5.0,1.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309998.999,285443
96.5,167.7,37.0,,75.0,,,4.0,5.0,3.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579999.0051,285459
61.8,107.1,23.0,,48.0,,,4.0,6.0,1.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619999.0013,285466
,,,,65.0,1.0,3.0,4.0,,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177998.9963,271394
89.11,144.63,28.57,27.3,65.0,2.0,4.0,4.0,3.0,1.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879900.0055,283477
67.5,107.1,23.0,16.8,48.0,3.0,4.0,4.0,6.0,1.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619999.0013,285467
89.0,144.4,27.0,27.9,65.0,2.0,4.0,4.0,5.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249900.0021,283487
96.4,167.8,37.8,,75.0,,,4.0,5.0,3.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539998.9962,285458
,,,,86.0,,,4.0,5.0,3.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759999.0007,285463
101.7,167.0,30.1,39.7,75.0,2.0,4.0,4.0,,1.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399899.9942,283484
96.4,167.8,36.1,,75.0,,,4.0,5.0,3.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509999.0054,285457
83.8,145.4,34.0,,65.0,,,4.0,5.0,3.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349998.9952,285451
,,,,86.0,,,4.0,5.0,3.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689999.001,285462
,,,,85.0,2.0,4.0,4.0,,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699900.0038,283479
89.8,144.3,26.7,32.6,65.0,3.0,4.0,4.0,6.0,0.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349900.0053,283493
,,,,65.0,2.0,4.0,4.0,,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469998.9965,269094
89.6,145.2,30.0,16.5,65.0,2.0,3.0,4.0,6.0,3.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206900.0053,275849
65.0,111.2,5.1,,50.0,2.0,3.0,5.0,5.0,1.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139998.9961,274434
,,,,65.0,2.0,3.0,4.0,6.0,3.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189998.9977,275846
102.8,98.6,41.7,17.4,43.0,2.0,4.0,4.0,,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171598.9964,244700
70.4,122.6,4.4,,55.0,1.0,3.0,5.0,5.0,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149999.0015,274433
48.0,73.2,17.5,4.5,32.0,1.0,2.0,4.0,5.0,3.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55998.999,261083
46.4,73.6,18.0,,32.0,,2.0,4.0,4.0,3.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84999.0045,267002
72.3,111.2,25.1,,50.0,1.0,3.0,,6.0,3.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139998.9961,278439
