dim_height,dim_width,dim_depth,dim_weight,display_size,num_usb,num_hdmi,display_type,energyclass,display_resolution,dim_color,smart,usb,wifi,dim_density,display_pixeldensity,display_relativeenergy,is_company_tcl,is_company_lg,is_company_hisense,is_company_dyras,is_company_samsung,is_company_sony,is_company_tesla,is_company_philips,is_company_panasonic,is_company_loewe,is_company_gaba,is_company_nokia,is_company_vortex,is_company_smart,is_company_strong,price,serial_id
102.4,167.1,36.4,26.0,75.0,2.0,3.0,2.0,6.0,1.0,6.0,1,1,1,4.1744143797554924e-05,5.84418013165769e-05,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284798.9986,252590
68.5,114.3,29.9,20.5,50.0,2.0,4.0,2.0,6.0,1.0,0.0,1,1,1,8.756808872757566e-05,0.0001277212611197323,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,187199.0033,269070
102.0,167.0,33.0,35.6,75.0,2.0,4.0,2.0,4.0,1.0,6.0,1,1,0,6.333144762169067e-05,5.870611717740989e-05,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,471969.9984,248867
98.87,167.05,33.49,32.8,75.0,2.0,4.0,4.0,6.0,1.0,6.0,1,1,1,5.929904265861113e-05,6.0546492031612407e-05,0.2857142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,292498.9959,262714
115.1,189.3,34.1,55.3,85.0,3.0,4.0,2.0,6.0,0.0,6.0,1,1,1,7.44294508491615e-05,0.0,0.14285714285714285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1406199.0037,269110
,,,9.3,43.0,2.0,3.0,1.0,6.0,1.0,1.0,1,1,1,,,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129499.0044,251610
76.5,122.7,29.2,12.2,55.0,2.0,3.0,2.0,6.0,1.0,6.0,1,1,1,4.451137203531459e-05,0.00010653541503534311,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159998.9942,269325
,,,,55.0,1.0,2.0,4.0,6.0,1.0,6.0,1,1,1,,,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,171498.9966,251579
100.5,167.6,34.0,32.0,75.0,2.0,3.0,,6.0,1.0,6.0,1,1,1,5.587673034518549e-05,5.936902599175958e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,272998.9968,269123
,,,,43.0,1.0,2.0,5.0,6.0,1.0,6.0,1,1,1,,,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118999.0,251605
102.3,166.8,31.8,42.1,75.0,3.0,4.0,2.0,6.0,0.0,6.0,1,1,1,7.758598816367331e-05,0.0,0.14285714285714285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,764399.0046,269101
,,,,77.0,,,3.0,5.0,1.0,6.0,1,1,1,,,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1049999.0049,270747
70.5,111.7,25.1,11.8,50.0,2.0,,4.0,6.0,1.0,6.0,1,1,1,5.9698854189267174e-05,0.00012698654577547507,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107998.9966,258131
72.3,111.4,23.9,,50.0,2.0,4.0,,6.0,1.0,6.0,0,1,1,,0.00012415851566011357,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,233998.9986,269074
102.5,167.1,36.3,28.4,75.0,2.0,3.0,2.0,6.0,1.0,,1,1,1,4.5678454321525576e-05,5.838478492504853e-05,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373798.9984,282749
78.3,123.3,32.4,18.7,55.0,2.0,4.0,,6.0,1.0,6.0,1,1,1,5.978218135243765e-05,0.00010357982223630909,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,329998.9971,251630
,,,,,,,,,,,0,0,0,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,171598.9964,260907
,,,,55.0,2.0,3.0,1.0,6.0,1.0,6.0,1,1,1,,,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157498.9992,251591
79.4,122.7,23.5,24.1,55.0,2.0,4.0,2.0,6.0,1.0,,0,1,1,0.00010526502917086143,0.00010264432305042504,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,279998.9955,234462
,,,,55.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,,,0.2857142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,202998.9971,279721
,,,,64.5669312,,,3.0,6.0,1.0,6.0,1,1,0,,,0.2857142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,559998.9943,259698
86.73,144.75,30.56,20.7,65.0,2.0,3.0,4.0,5.0,1.0,6.0,1,1,1,5.395467448896219e-05,7.965482378660312e-05,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,183298.9984,260912
60.5,97.0,22.5,6.2,43.0,2.0,3.0,,,2.0,6.0,1,1,1,4.6955023524845456e-05,0.00034080259009968474,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76998.9951,281584
73.8,122.7,33.0,19.5,55.0,2.0,4.0,3.0,6.0,1.0,6.0,1,1,1,6.52558944645533e-05,0.00011043305217078251,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,599999.0032,273513
68.46,111.83,22.66,12.2,50.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,7.032418462753196e-05,0.0001306185265294979,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,116999.004,248887
,,,,43.0,1.0,2.0,4.0,6.0,1.0,6.0,1,1,1,,,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116999.004,260084
67.17,111.56,25.58,12.3,50.0,2.0,4.0,4.0,6.0,1.0,2.0,1,1,1,6.416832713502581e-05,0.00013344925269219188,0.2857142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,128699.006,260901
102.69,167.75,33.89,34.7,75.0,2.0,4.0,2.0,4.0,1.0,,1,1,1,5.943841545929541e-05,5.80509481243666e-05,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,399998.9968,269098
,,,,55.0,3.0,4.0,3.0,6.0,1.0,6.0,1,1,1,,,0.2857142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,493989.995,279712
,,,,50.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,,,0.2857142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,137940.9992,273528
60.5,97.3,23.5,9.0,43.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,6.505885748333183e-05,0.000169875905650922,0.2857142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113098.9991,273527
86.3,145.2,33.1,24.0,65.0,2.0,4.0,5.0,5.0,1.0,6.0,1,1,1,5.786365142265165e-05,7.98036192537404e-05,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,549999.0016,273518
71.1,112.4,23.6,,50.0,2.0,3.0,4.0,5.0,1.0,,1,1,1,,0.00012513076164592,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105299.002,271836
48.0,73.5,18.2,4.0,32.0,1.0,2.0,4.0,,3.0,6.0,0,1,0,6.22959806633276e-05,0.0008503401360544217,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000.0062,235010
102.0,167.0,31.75,43.0,75.0,3.0,4.0,2.0,,1.0,2.0,1,1,1,7.950749727964174e-05,5.870611717740989e-05,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,857998.9952,245424
104.0,167.0,34.0,30.8,75.0,1.0,3.0,4.0,6.0,1.0,6.0,1,1,1,5.215812718454494e-05,5.757715338553662e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,299999.0063,248871
86.2,144.8,33.0,24.6,65.0,2.0,4.0,3.0,5.0,1.0,6.0,1,1,1,5.972351218534448e-05,8.011690659009625e-05,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,799998.9969,273516
,,,,65.0,,,1.0,5.0,1.0,,1,1,1,,,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,279998.9955,270709
104.8,167.0,31.7,48.0,75.0,2.0,4.0,2.0,6.0,1.0,,0,1,1,8.651755174362427e-05,5.71376331306852e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,649999.9954,234446
,,,,55.0,1.0,2.0,4.0,6.0,1.0,6.0,1,1,1,,,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160999.0049,251580
102.6,167.7,33.8,32.5,75.0,2.0,3.0,,6.0,1.0,6.0,1,1,1,5.588383958280078e-05,5.81191931661128e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350999.0059,269124
,,,,65.0,3.0,4.0,0.0,5.0,1.0,,1,1,1,,,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,594999.0005,260556
71.3,112.1,21.3,14.2,55.0,,3.0,4.0,6.0,1.0,,1,0,1,8.340913138147624e-05,0.00012511369707221437,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,187999.0017,271308
,,,,32.0,2.0,2.0,2.0,6.0,2.0,6.0,1,1,1,,,0.42857142857142855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,151298.9989,269064
100.0,167.0,33.0,33.3,75.0,1.0,3.0,4.0,6.0,1.0,6.0,1,1,1,6.042460533478497e-05,5.988023952095808e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,272998.9968,248870
97.6,171.2,2.48,35.1,77.0,3.0,4.0,3.0,5.0,1.0,,1,1,1,0.0008470359783430614,5.984755630458098e-05,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1199998.997,272523
112.9,190.0,39.6,,85.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,,4.661787329262039e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,428999.0023,269125
89.1,144.6,2.6,,65.0,4.0,3.0,2.0,5.0,1.0,0.0,1,1,1,,7.761649071008224e-05,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,464638.9996,269092
,,,,100.0,2.0,4.0,,,1.0,6.0,0,1,1,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699998.9937,241369
74.4,122.8,24.6,19.9,55.0,2.0,4.0,3.0,6.0,1.0,6.0,1,1,1,8.854145754865134e-05,0.00010945325908024238,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,379900.0022,270737
74.7,123.2,22.8,15.8,55.0,2.0,3.0,,6.0,1.0,6.0,1,1,1,7.529929850792247e-05,0.00010865974721396407,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,155999.0022,269119
62.41,95.7,22.76,7.5,43.0,2.0,3.0,,5.0,1.0,6.0,1,1,1,5.517252819885792e-05,0.00016743023224080085,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102348.9952,257141
77.2,122.8,23.5,14.5,55.0,2.0,3.0,3.0,5.0,1.0,,1,1,1,6.508553406226737e-05,0.0001054834517560885,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349998.9952,270735
,,,,65.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,,,0.2857142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,324998.9944,279720
154.6,196.2,48.0,,75.0,2.0,3.0,,5.0,1.0,,1,1,1,,3.296791694194878e-05,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299999.0063,276607
87.3,145.2,24.0,,65.0,2.0,3.0,2.0,4.0,1.0,6.0,1,1,1,,7.88894884490011e-05,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,241798.9957,270499
86.2,144.9,25.1,32.6,65.0,3.0,4.0,3.0,6.0,1.0,6.0,1,1,1,0.00010398440887118677,8.006161541922662e-05,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,449998.9984,251519
68.3,111.8,22.8,11.8,125.0,2.0,3.0,,6.0,1.0,6.0,1,1,1,6.777736069810958e-05,0.0001309596460946524,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,155999.0022,269117
44.83,64.95,18.75,3.88,27.5,1.0,1.0,4.0,4.0,3.0,0.0,0,1,0,7.106938532251196e-05,0.001030322918657551,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64348.995,238714
,,,,50.0,2.0,4.0,4.0,,1.0,5.0,1,1,1,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,545998.9969,278235
,,,,55.0,2.0,4.0,4.0,,1.0,4.0,1,1,1,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,616198.9962,278237
,,,,43.0,2.0,4.0,4.0,6.0,1.0,5.0,1,1,1,,,0.2857142857142857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,467999.0005,278232
,,,15.4,43.0,2.0,4.0,5.0,6.0,1.0,4.0,1,1,1,,,0.2857142857142857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,467999.0005,278231
,,,,50.0,2.0,4.0,4.0,,1.0,4.0,1,1,1,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,545998.9969,278234
,,,,55.0,2.0,4.0,4.0,,1.0,5.0,1,1,1,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,616198.9962,278238
89.11,144.63,29.0,28.1,65.0,2.0,4.0,2.0,,1.0,2.0,0,1,1,7.518366492421194e-05,7.759168266199808e-05,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,399998.9968,245416
74.59,123.21,22.4,15.8,55.0,2.0,3.0,2.0,5.0,1.0,6.0,1,1,1,7.675072805896083e-05,0.00010881115876713433,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,279998.9955,283463
66.9,107.7,29.0,,48.0,,4.0,3.0,6.0,1.0,,1,1,1,,0.000138790001013167,0.2857142857142857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,982798.9996,278222
,,,,66.0,,4.0,3.0,5.0,1.0,,1,1,1,,,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1325998.999,278224
,,,,43.0,3.0,4.0,4.0,6.0,1.0,6.0,1,1,1,,,0.2857142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,284989.9939,279718
89.74,144.37,30.06,30.8,65.0,3.0,4.0,2.0,,0.0,2.0,1,1,1,7.908583759477467e-05,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,549999.0016,245415
89.7,144.3,29.8,,65.0,3.0,4.0,2.0,6.0,0.0,,1,1,1,,0.0,0.14285714285714285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,649999.0048,269091
85.11,146.63,5.98,38.9,65.0,1.0,3.0,2.0,,1.0,6.0,1,1,1,0.0005212487088837312,8.013026424485123e-05,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,999999.0033,249102
35.66,55.15,14.8,3.1,24.0,1.0,2.0,4.0,4.0,3.0,0.0,0,1,0,0.00010650576664135771,0.001525437431895575,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67999.0004,272239
68.94,112.12,21.39,13.6,50.0,2.0,4.0,2.0,6.0,1.0,6.0,0,1,1,8.225716844766454e-05,0.00012937359066879004,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,199999.0031,234484
100.99,165.48,1.5,44.0,75.0,3.0,4.0,2.0,6.0,0.0,0.0,0,1,1,0.0017552441449263923,0.0,0.14285714285714285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1349999.0018,234922
99.85,168.23,31.58,35.9,75.0,2.0,4.0,2.0,6.0,1.0,6.0,1,1,1,6.767539647770384e-05,5.953172759793558e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,629998.994,269096
,,,,32.0,,,4.0,,,6.0,0,1,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54599.0018,254212
92.11,144.79,28.53,31.0,65.0,2.0,4.0,2.0,6.0,0.0,6.0,0,1,1,8.14731620023277e-05,0.0,0.14285714285714285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,637499.0044,234453
117.6,114.3,47.5,21.6,50.0,2.0,4.0,,6.0,1.0,0.0,1,1,1,3.3830357671456485e-05,7.439546247195291e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,224999.0039,260923
89.2,143.31,30.05,30.1,65.0,3.0,4.0,2.0,,0.0,2.0,1,1,1,7.83575175949606e-05,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,769899.9969,245417
89.3,143.3,29.8,30.5,65.0,3.0,4.0,2.0,6.0,0.0,6.0,1,1,1,7.998083355038733e-05,0.0,0.14285714285714285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,899999.0001,269093
,,,5.4,75.0,3.0,4.0,4.0,6.0,0.0,2.0,0,1,1,,,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,599999.0032,235734
116.7,192.7,36.1,45.6,86.0,2.0,4.0,4.0,6.0,1.0,,1,1,1,5.6170083574765224e-05,4.446798283002247e-05,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,599999.0032,270727
60.0,96.55,19.51,8.7,43.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,7.697655214590719e-05,0.00017262213015708613,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,189990.0061,283450
68.46,111.83,22.63,11.8,50.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,6.810864397030824e-05,0.0001306185265294979,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,227813.997,283451
55.51,89.36,21.18,5.86,40.0,2.0,2.0,4.0,0.0,2.0,6.0,0,1,1,5.577727240893697e-05,0.000403195436730814,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,97899.0041,237394
,,,,85.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,,,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,429900.0038,275856
90.9,145.4,34.0,22.9,65.0,2.0,3.0,4.0,6.0,1.0,,1,1,1,5.0959865789961145e-05,7.566093610736589e-05,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,266998.9961,270716
117.6,114.3,47.5,21.6,50.0,2.0,4.0,,6.0,1.0,5.0,1,1,1,3.3830357671456485e-05,7.439546247195291e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,187199.0033,260922
112.2,190.4,34.7,45.4,85.0,2.0,4.0,2.0,6.0,1.0,6.0,1,1,1,6.124442718880459e-05,4.681016791743435e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,989998.9979,269106
102.8,98.6,41.7,17.4,43.0,2.0,4.0,2.0,,1.0,5.0,1,1,1,4.116642598029609e-05,9.865746915967514e-05,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,171598.9964,244699
102.2,166.8,31.8,,75.0,3.0,4.0,,6.0,0.0,6.0,1,1,1,,0.0,0.14285714285714285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,699998.9937,269100
123.74,125.49,48.28,27.2,55.0,2.0,4.0,2.0,6.0,1.0,5.0,1,1,1,3.628126421912064e-05,6.439924398893915e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,249599.0055,269077
104.4,171.7,32.3,43.4,77.0,3.0,4.0,3.0,6.0,0.0,6.0,1,1,1,7.49577278139271e-05,0.0,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3399999.0039,251510
102.4,167.9,32.1,53.7,75.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,9.730129054343651e-05,5.816334127456819e-05,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,499999.0,258123
74.27,122.77,25.62,13.3,55.0,2.0,3.0,4.0,6.0,1.0,1.0,1,1,1,5.693336272022564e-05,0.00010967163555580308,0.2857142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,155999.0022,260906
75.6,122.2,21.5,14.4,55.0,3.0,,3.0,6.0,1.0,2.0,1,1,1,7.249883548745499e-05,0.00010824478909585293,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,429999.0003,270741
59.02,95.84,22.66,7.8,43.0,2.0,3.0,4.0,6.0,1.0,1.0,1,1,1,6.0853937897917e-05,0.00017678849138035886,0.2857142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,129049.0053,260897
61.7,97.0,20.9,9.1,43.0,2.0,4.0,5.0,6.0,1.0,6.0,1,1,1,7.275087279062194e-05,0.0001670871693762636,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,199999.0031,273503
102.0,167.0,33.0,33.2,75.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,5.906191182696995e-05,5.870611717740989e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,344999.0052,248869
74.1,122.6,29.1,21.5,55.0,2.0,4.0,3.0,6.0,1.0,6.0,1,1,1,8.13273821056897e-05,0.00011007566601281724,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,318899.9972,275841
91.0,146.3,25.5,21.5,65.0,1.0,3.0,4.0,6.0,1.0,,1,1,1,6.333044811594125e-05,7.511285706774429e-05,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195798.9988,270713
,,,,32.0,2.0,3.0,,,3.0,,1,1,0,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61599.0005,281579
102.4,172.2,38.9,37.0,77.0,2.0,4.0,3.0,4.0,1.0,,1,1,1,5.394100316783557e-05,5.6710946573751453e-05,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1849999.0051,273523
82.1,144.1,24.3,22.8,65.0,3.0,4.0,3.0,5.0,1.0,6.0,1,1,1,7.930881036043549e-05,8.45264952525694e-05,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,699998.9937,270746
,,,,65.0,,,3.0,5.0,1.0,,1,1,1,,,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,599999.0032,270744
99.73,167.67,32.0,32.0,75.0,2.0,3.0,2.0,4.0,1.0,6.0,1,1,1,5.980242796781105e-05,5.980242796781105e-05,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,389999.0041,269097
46.4,71.7,22.5,3.5,32.0,2.0,2.0,4.0,3.0,3.0,,1,1,1,4.6757188583764835e-05,0.0009017457798297504,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57848.9953,276732
90.0,144.6,29.8,,65.0,3.0,4.0,2.0,6.0,1.0,,1,1,1,,7.68403258029814e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,521039.0011,269095
,,,9.2,43.0,2.0,3.0,1.0,6.0,1.0,6.0,1,1,1,,,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,139998.9961,259430
60.6,95.5,20.8,6.1,43.0,2.0,3.0,,,2.0,6.0,1,1,1,5.0674620422171086e-05,0.00034558429664956024,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87998.9985,281580
74.59,123.21,22.4,15.8,55.0,2.0,3.0,2.0,5.0,1.0,6.0,1,1,1,7.675072805896083e-05,0.00010881115876713433,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,234998.9966,269079
,,,,43.0,,,4.0,,1.0,,1,0,1,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,169998.9996,285422
,,,,50.0,,,4.0,5.0,1.0,,1,0,1,,,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,219999.0012,285431
64.0,96.8,26.0,,43.0,,,4.0,5.0,1.0,6.0,1,0,1,,0.00016141528925619835,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,219999.0012,285426
87.22,145.1,27.4,21.3,65.0,2.0,3.0,2.0,5.0,1.0,6.0,1,1,1,6.142505384355844e-05,7.901626644664325e-05,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,258099.0012,269087
,,,,65.0,2.0,4.0,4.0,6.0,1.0,6.0,1,1,1,,,0.2857142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,265198.9997,260915
62.4,96.63,18.76,9.0,43.0,2.0,3.0,4.0,6.0,1.0,0.0,1,1,1,7.956335832632709e-05,0.00016584540024465515,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,171598.9964,248890
,,,,50.0,1.0,2.0,5.0,6.0,1.0,6.0,1,1,1,,,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133498.9964,251596
90.5,144.6,29.0,37.5,65.0,1.0,,2.0,6.0,1.0,6.0,1,1,1,9.881352622787665e-05,7.641579361622461e-05,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301264.0025,252421
,,,,32.0,,,,,3.0,6.0,1,0,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57848.9953,265098
89.6,145.2,29.1,16.7,65.0,2.0,3.0,,6.0,1.0,6.0,1,1,1,4.411119834034548e-05,7.686442345533255e-05,0.2857142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,134999.0061,261996
104.74,167.22,24.11,30.8,75.0,1.0,2.0,4.0,6.0,1.0,6.0,0,1,1,7.29378097028151e-05,5.709514908879455e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,258099.0012,242426
90.0,144.0,28.0,20.9,65.0,1.0,3.0,4.0,6.0,1.0,6.0,1,1,1,5.7594797178130505e-05,7.716049382716049e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,199999.0031,248877
73.8,122.8,25.1,23.0,55.0,3.0,4.0,3.0,6.0,1.0,1.0,1,1,1,0.00010111122822429024,0.00011034312297520371,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,340869.0033,251524
,,,,55.0,,,3.0,,1.0,6.0,1,1,1,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,418298.9983,270944
78.4,123.6,27.3,11.4,55.0,1.0,3.0,,6.0,1.0,,1,1,1,4.3093093420020304e-05,0.00010319661845320653,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137949.0002,271393
59.8,96.5,2.5,,43.0,2.0,3.0,2.0,6.0,1.0,6.0,1,1,1,,0.0001732892023498016,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140398.9953,269068
76.84,122.54,23.21,20.6,55.0,2.0,4.0,2.0,6.0,1.0,,1,1,1,9.425987244557048e-05,0.00010620250676998498,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,845906.0044,283486
100.34,167.67,33.19,32.0,75.0,2.0,3.0,4.0,6.0,1.0,6.0,1,1,1,5.7307737758915115e-05,5.943886925682477e-05,0.2857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,559899.9978,283454
